,x,y,z,Vx,Vy,Vz,cloneOf
18659,-3582952672.230993,-30879136.55691254,321443328.8097078,87064.0195801361,-510518.04843327316,-51734.43054169114,1049
18660,-3499601415.18714,595620352.5027657,211859962.8529559,38978.40292951688,-524374.6027214128,-27985.864681176125,1049
18661,-3538974130.860972,288168439.5886587,198694149.07659712,84535.16507152101,-518863.9618118598,-30087.264670622502,1049
18662,-3551413116.507947,-21476609.151580095,184016152.85095802,129448.56356360257,-509404.4528542923,-31959.682408738332,1049
18663,-3497407527.1203704,593536678.6566082,250425864.6515255,38688.598977248286,-524099.3576325673,-33080.26805266825,1049
18664,-3536916579.6524944,286214253.45438254,234863413.6136483,84223.60034719211,-518568.0491455287,-35564.1961259544,1049
18665,-3549507561.3648424,-23286435.037522554,217513510.18376473,129117.60926289341,-509090.12468454364,-37777.45919247328,1049
18666,-3494847795.249889,591105539.8795276,288948857.2673829,38350.46850284098,-523778.2137981196,-38169.00329052724,1049
18667,-3534515919.6173444,283934195.23057175,270992435.5138569,83860.08036335048,-518222.7912928792,-41035.03383936509,1049
18668,-3547284243.6374483,-25398060.08824408,250973597.69636405,128731.46637619387,-508723.3804344231,-43588.76300305449,1049
18669,-3491922658.172575,588327352.7346379,327422339.98406035,37964.06944321111,-523411.2262444126,-43251.19846616697,1049
18670,-3531772562.0962596,281328655.59346473,307075024.25531316,83444.66740727396,-517828.24741206656,-46498.840410976336,1049
18671,-3544743544.2798133,-27811122.487661958,284390682.1750138,128290.20106709968,-508304.28294367006,-49392.598103490694,1049
18672,-3488632617.0956073,585202593.250004,365839720.5683564,37529.46800584824,-522998.4578528743,-48325.9827716073,1049
18673,-3528686977.149429,278398080.9888649,343104997.27218974,82977.43265783398,-517384.4851061539,-51954.67964565985,1049
18674,-3541885898.627692,-30525208.769957423,317759037.77432,127793.88894414995,-507832.90402248193,-55187.97003651564,1049
18675,-3414562399.7971206,581146999.0222001,206711844.39483774,81490.9884783499,-532512.6705069673,-30604.178573554436,1049
18676,-3452978373.0946345,281166053.47041357,193865955.0062939,127604.69784128977,-523263.51711380965,-32549.561384475073,1049
18677,-3465115096.007551,-20954735.520988584,179544628.64068794,172747.25840383422,-510032.01240026543,-34247.222379297345,1049
18678,-3412421822.3960357,579113957.6770761,244340609.09478056,81174.07091987562,-532211.6739164927,-36175.20638645354,1049
18679,-3450970819.6167912,279259353.33383596,229156319.84057772,127267.63512619083,-522943.38739771117,-38474.71671366504,1049
18680,-3463255845.1471105,-22720583.309682608,212228012.62401903,172392.6157828965,-509695.1859389826,-40481.41121501642,1049
18681,-3409924291.0598736,576741894.6698766,281927507.2892239,80804.30548515306,-531860.4843652961,-41740.035763968786,1049
18682,-3448628494.729407,277034699.6785407,264407419.9191569,126874.36521089375,-522569.87415909296,-44393.2795982145,1049
18683,-3461086553.21523,-24780896.655474782,244875032.42993978,171978.8344085432,-509302.1916742219,-46708.66376932269,1049
18684,-3407070233.7277718,574031216.4413866,319466098.65666,80381.75553158598,-531459.1620278992,-47297.71320123419,1049
18685,-3445951799.777791,274492473.68747854,299613215.147506,126424.95548017397,-522143.0413975252,-50304.23592284203,1049
18686,-3458607591.908917,-27135322.534279108,277480094.1596738,171505.98518008259,-508853.09694352763,-52927.913034548925,1049
18687,-3403860139.427761,570982387.4523661,356949951.15270734,79906.49346093347,-531007.7756688186,-52847.28641883185,1049
18688,-3442941193.3998466,271633110.95798564,334767673.19385266,125919.48293807526,-521662.9622486046,-56206.5728756111,1049
18689,-3455819385.9854274,-29783457.527342558,310037611.103745,170974.1491177958,-508347.9786969699,-59138.09337435034,1049
18690,-3520612713.3198185,599196404.5485835,213131951.37786728,-80307.66554472865,-518458.00444362406,-21476.514016646983,1049
18691,-3560221819.304766,289898577.47531927,199887091.21719348,-34839.3309310553,-523369.0843750563,-24089.140954125585,1049
18692,-3572735487.5240946,-21605552.818080068,185120969.5972312,10894.15202756651,-524297.0095555009,-26518.434983522297,1049
18693,-3518405653.3426595,597100220.508493,251929399.4482291,-80530.06276968066,-518246.7797744581,-25385.988555337786,1049
18694,-3558151914.740368,287932658.57990754,236273512.82737008,-35088.78287169717,-523132.1641362976,-28474.20471010059,1049
18695,-3570818491.5960345,-23426244.738963842,218819442.10804707,10619.543851126247,-524036.19685322297,-31345.714973824648,1049
18696,-3515830553.067868,594654485.3886899,290683680.7129315,-80789.54604653467,-518000.33214311104,-29291.113335577058,1049
18697,-3555736841.3541727,285638911.0876869,272619450.18746305,-35379.83239800898,-522855.73604723596,-32854.38955768413,1049
18698,-3568581825.265165,-25550547.800184608,252480421.0339433,10299.143137992432,-523731.8920911161,-36167.624037234425,1049
18699,-3512887853.7256227,591859618.2532971,329388154.82538754,-81086.07091416692,-517718.7037771158,-33191.219234337346,1049
18700,-3552977012.956573,283017728.020481,308918675.6082152,-35712.429640152695,-522539.84747240104,-37228.94497475182,1049
18701,-3566025871.7727485,-27978098.013347983,286098138.7394681,9933.004787177691,-523384.14741023484,-40983.33596445685,1049
18702,-3509578059.532304,588716097.98841,368036189.9732091,-81419.58656456799,-517401.942932043,-37085.6379885507,1049
18703,-3549872902.429958,280069558.5045152,345164969.4042196,-36086.51760930315,-522184.5525376742,-41597.12140375322,1049
18704,-3563151069.0682573,-30708479.430222988,319666835.0017572,9521.19153460364,-522993.0223948401,-45792.025608044554,1049
18705,-3561402686.8259754,606138720.4057214,215601307.5263375,-41143.520967858305,-516840.33405864454,-23437.454795162193,1049
18706,-3601470705.6523204,293257355.1250031,202202991.83418685,4043.59323117687,-518344.08816799894,-25866.776564267933,1049
18707,-3614129357.7811823,-21855875.701849937,187265789.28067338,49199.93324413443,-515902.930781677,-28099.236544932875,1049
18708,-3559170055.754997,604018249.8852873,254848264.53385368,-41386.22445792853,-516609.8232489591,-27703.888942826008,1049
18709,-3599376819.0827374,291268659.00693476,239010988.12306857,3775.733218053385,-518089.6846219699,-30575.431995853556,1049
18710,-3612190151.4541135,-23697662.239285707,221354693.77388644,48908.95528439579,-515626.57066390285,-33214.27754944206,1049
18711,-3556565120.2553353,601544178.3709804,294051554.6032044,-41669.400189644206,-516340.873399156,-31965.576171739485,1049
18712,-3596933764.550231,288948336.0555378,275778031.10956734,3463.2059643592656,-517792.8577808026,-35278.84848456945,1049
18713,-3609927571.00891,-25846577.569063663,255405670.2798584,48569.455029832985,-515304.12586286146,-38323.627458480696,1049
18714,-3553588326.66928,598716929.7822189,333204460.4524555,-41992.99964230145,-516033.5305924075,-36221.78626373517,1049
18715,-3594141960.6596174,286296783.84620476,312497820.95014465,3106.0650200305536,-517453.6585042481,-39976.220124213505,1049
18716,-3607342004.1270847,-28302253.485604048,289412884.3390599,48181.4906520668,-514935.6516278097,-43426.4108112449,1049
18717,-3550240185.0550857,595536988.5534935,372300273.43274933,-42356.96736880003,-515687.8474903214,-40471.78993912483,1049
18718,-3591001885.772122,283314456.70875645,349164065.8978454,2704.371579329483,-517072.1449123563,-44666.74204433743,1049
18719,-3604433893.832211,-31064269.221481204,323370508.99043155,47745.1286267962,-514521.2110949107,-48521.75327207637,1049
18720,-3562621066.1184855,606346084.4502487,215675066.15225753,-1660.2985984172046,-518191.69006224506,-25561.979506311778,1049
18721,-3602702792.4777107,293357680.3957685,202272166.80815023,43503.18677578601,-516248.34130175883,-27819.4514830325,1049
18722,-3615365775.2147574,-21863352.740734935,187329854.1393593,88335.58663068313,-510376.0309446948,-29865.200636123274,1049
18723,-3560387671.249727,604224888.5028973,254935449.80200344,-1925.002325571324,-517940.2842400404,-30215.151243633805,1049
18724,-3600608189.5757546,291368303.93167293,239092755.35475194,43215.10609357114,-515974.7329111546,-32883.56184884688,1049
18725,-3613425905.4724445,-23705769.365463853,221430420.6710979,88026.32146134699,-510082.30231075315,-35301.70869275271,1049
18726,-3557781844.5844913,601749970.5924464,294152151.574837,-2233.8469639530886,-517646.95501086523,-34863.145770338255,1049
18727,-3598164299.258218,289047187.1825272,275872376.5885765,42878.986254685646,-515655.49870405503,-37942.0377856235,1049
18728,-3611162550.9835835,-25855419.85331559,255493046.24018145,87665.4844968864,-509739.592690804,-40732.16798333135,1049
18729,-3554804032.617763,598921754.78334,333318451.89079773,-2586.7795946236147,-517311.75263517303,-39505.16667649093,1049
18730,-3595371540.2731237,286394727.85973656,312604728.5108675,42494.88485153357,-515290.6933795979,-42994.01254955169,1049
18731,-3608576099.562315,-28311935.872744918,289511894.3910736,87253.13756485758,-509347.9608063766,-46155.64802661581,1049
18732,-3551454745.5822926,595740725.6757967,372427639.80595505,-2983.7397443936425,-516934.73454816523,-44140.41857570674,1049
18733,-3592230391.1453485,283411380.4485512,349283517.2222216,42062.867697912945,-514880.3794452977,-48038.6205107633,1049
18734,-3605666994.3837748,-31074896.51237881,323481136.1692731,86789.35131878458,-508907.47376157803,-51571.21953722082,1049
18735,-3521787327.5400925,599396319.9254887,213203060.54018328,38855.43444937389,-522720.31360036205,-27897.57529560139,1049
18736,-3561409648.6733484,289995298.9892341,199953781.37567204,84268.47480239226,-517227.05757798575,-29992.34581992212,1049
