,id,spkid,full_name,pdes,name,prefix,neo,pha,H,diameter,albedo,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
313,bK13Y48F,3655557,       (2013 YF48),2013 YF48,,,N,N,14.0,,,,4,2459000.5,59000,20200531.0,J2000,0.520777756226416,9.251876133188912,4.433704839662061,77.6129279578408,33.15053484752548,34.32859705204847,72.8410966205286,14.07004742671577,0.0350234850935322,2456920.7213478754,20140920.2213479,10278.81717192333,28.1418676849372,3.56148,1386.0211716,9.6958e-05,0.002299,0.00063769,0.0048659,0.00058657,0.027966,0.02427,0.0034963,1.3055e-05,0.17885,3.8313,CEN,0.54803
314,bK13Y48G,3655560,       (2013 YG48),2013 YG48,,,N,N,17.2,,,,11,2459000.5,59000,20200531.0,J2000,0.7518333116333842,8.175466019426569,2.028878327894891,61.31852159152254,123.0734569301497,22.21479530815841,95.97557391155998,14.32205371095825,0.0421633682239617,2456724.22137345,20140307.7213735,8538.21730009248,23.3763649557631,1.08514,422.3039338,0.00017767,0.0062725,0.00010427,0.0037942,0.00010043,0.0027831,0.11009,0.010988,4.8524e-05,0.0087621,9.8263,CEN,0.5674
315,bK14D09W,3662333,       (2014 DW9),2014 DW9,,,N,N,14.7,,,,7,2459000.5,59000,20200531.0,J2000,0.5002760884541375,7.464283339122543,3.730080867112929,16.06997082284879,290.6820941508129,235.0425428892715,105.0141144984735,11.19848581113216,0.04833056798503,2456827.6698662634,20140619.1698663,7448.702032873,20.3934347238138,2.77245,1078.9543665,0.002313,0.024363,0.0051058,0.021762,0.045395,0.52034,0.63607,0.036551,0.00023662,2.5243,36.468,CEN,0.44668
316,bK14DE3C,3755417,       (2014 DC143),2014 DC143,,,N,N,10.0,,,,6,2459000.5,59000,20200531.0,J2000,0.3171555759347376,20.237382400416,13.81898372980054,20.97274048179841,102.5857550431792,58.60328786345465,29.04145807798533,26.65578107103146,0.0108261132730024,2456317.9622003622,20130125.4622004,33252.93121565123,91.0415639032204,12.8787,5012.003679,6.9352e-06,0.0002373,2.2381e-05,8.1623e-06,6.5744e-05,0.00029622,0.00060368,0.00031256,1.9042e-07,0.013206,0.58487,CEN,0.53076
317,bK14E22V,3664709,       (2014 EV22),2014 EV22,,,N,N,14.33,,,,JPL 11,2456721.5,56721,20140305.0,J2000,0.2423382651445657,5.875247876936109,4.451450499145119,3.147454846109496,9.15708641419164,105.5149926166803,35.37157349072404,7.299045254727097,0.0692093519274644,2456210.4191632974,20121009.9191633,5201.609175264371,14.2412297748511,3.46913,1350.0813221,0.21975,1.0159,0.52157,0.59687,3.0926,6.9622,23.858,1.2621,0.01795,212.46,1349.1,CEN,0.41925
318,bK14E77W,3794633,       (2014 EW77),2014 EW77,,,N,N,15.071,,,,JPL 2,2456719.5,56719,20140303.0,J2000,0.1125894650789656,5.602683049582247,4.971879962022794,9.633532967735729,307.701392810642,197.576445152295,14.47725387288151,6.233486137141701,0.0743207343140872,2456524.705720765,20130820.2057208,4843.870332047612,13.2617942013624,3.98581,1551.1576777,0.21477,0.68999,0.64043,1.7699,6.6854,162.46,125.91,0.76768,0.013729,1695.3,894.81,CEN,0.64221
319,bK14EC0M,3793567,       (2014 EM120),2014 EM120,,,N,N,15.131,,,,JPL 2,2456720.5,56720,20140304.0,J2000,0.1332771385635911,5.596398039914376,4.850526122891698,3.908468223207885,196.8198281456148,310.7606242531114,16.37941045221486,6.342269956937055,0.07444596780837,2456500.48257079,20130726.9825708,4835.721941672774,13.2394851243608,3.86385,1503.6945045,0.26144,0.84664,0.73498,0.85686,5.6841,75.881,50.033,0.95948,0.016894,698.85,1097.3,CEN,0.27384
320,bK14ED2B,3792594,       (2014 EB132),2014 EB132,,,N,N,15.241,,,,JPL 2,2456719.5,56719,20140303.0,J2000,0.1251261788414242,5.538952049280269,4.845884144567953,6.47231814667981,301.0498925838708,193.47666001,24.59476704718437,6.232019953992585,0.0756071148297732,2456394.2030077446,20130411.7030077,4761.456654053355,13.0361578481954,3.86039,1502.3479763,0.28163,0.81304,0.94377,1.111,8.4688,161.29,117.92,0.91477,0.016647,1564.4,1048.4,CEN,0.18943
321,bK14EF0C,3792697,       (2014 EC150),2014 EC150,,,N,N,15.002,,,,JPL 2,2456720.5,56720,20140304.0,J2000,0.1317294345823409,5.703395466499316,4.952090406497875,17.89923259014911,190.3887676382764,304.628729154394,16.95444200029617,6.454700526500758,0.0723608808308148,2456486.1960251774,20130712.6960252,4975.063817170871,13.6209823878737,4.00185,1557.3999645,0.10967,0.37126,0.35683,2.2533,4.3074,74.541,58.335,0.42017,0.0070654,797.37,485.77,CEN,0.41667
322,bK14EF8L,3793479,       (2014 EL158),2014 EL158,,,N,N,14.786,,,,JPL 2,2456719.5,56719,20140303.0,J2000,0.1865561287120763,5.764642815495618,4.689213368428872,11.67608122857547,344.0592124047462,258.3080614703127,306.7687805883653,6.840072262562364,0.0712107351629854,2457467.0167794544,20160319.5167795,5055.417545908501,13.840978907347,3.70161,1440.5555637,0.37629,0.70478,1.846,3.5859,1.782,97.784,61.698,0.83626,0.013059,819.49,927.11,CEN,0.59736
323,bK14EO4E,3792940,       (2014 EE244),2014 EE244,,,N,N,15.595,,,,JPL 1,2456720.5,56720,20140304.0,J2000,0.2093641233688878,5.542105068034472,4.381787098847164,4.05967625801662,298.9956405351784,263.3042125130187,336.0319374089246,6.70242303722178,0.0755426023191336,2452272.255868969,20011228.755869,4765.522883090009,13.047290576564,3.38224,1316.2663408,0.11936,0.50065,0.3326,0.50309,6.1039,48.329,37.167,0.60546,0.010236,994.08,645.74,CEN,0.54281
324,bK14EO7Y,3794828,       (2014 EY247),2014 EY247,,,N,N,14.972,,,,JPL 4,2459000.5,59000,20200531.0,J2000,0.2801769413258487,6.067924311170998,4.36783183747035,6.136135637803437,231.4230262803311,219.0745832939035,202.4752631083248,7.768016784871646,0.0659392254597337,2461389.4382350706,20261214.9382351,5459.572773111152,14.9474956142674,3.38724,1318.2121908,0.00046866,0.0023603,0.0011517,2.2318e-05,0.0072705,0.039992,0.10867,0.0030215,3.8473e-05,3.0418,3.1854,CEN,0.78482
325,bK14F60Z,3671243,       (2014 FZ60),2014 FZ60,,,N,N,15.191,,,,JPL 4,2456747.5,56747,20140331.0,J2000,0.1607741219848575,5.651271431295234,4.742693228830634,9.158167173395867,190.035555476944,5.950703213424171,355.9096520932989,6.559849633759834,0.073364307645812,2456803.253922281,20140525.7539223,4907.018297480662,13.4346839082291,3.74202,1456.2819234,0.21922,0.76589,0.59866,2.778,0.067711,102.46,72.708,0.88903,0.014914,993.14,997.54,CEN,0.086154
326,bK14F61U,3669365,       (2014 FU61),2014 FU61,,,N,N,13.9,,,,8,2459000.5,59000,20200531.0,J2000,0.4162719858817748,9.200375007862691,5.370516632482639,19.51781313445977,59.14818672793022,119.7245431609814,90.93117259967026,13.03023338324275,0.03531797375796,2456425.857037104,20130513.3570371,10193.11024089716,27.9072148963646,4.42446,1721.8670982,8.1375e-05,0.00092282,0.00024719,0.00015805,0.00016948,0.0082217,0.0121,0.001307,5.3137e-06,0.064661,1.5336,CEN,0.49376
327,bK14F72B,3755399,       (2014 FB72),2014 FB72,,,N,N,8.4,,,,JPL 8,2459000.5,59000,20200531.0,J2000,0.3470908085735923,23.92189140990825,15.61882277783352,16.98620871839616,245.2469768259593,284.5884643029341,36.52055575666032,32.22496004198297,0.0084238534333167,2454665.1259285305,20080717.6259285,42735.78628234221,117.00420611182,14.6682,5708.423394,6.6493e-06,0.00027547,2.163e-05,2.3713e-05,5.627e-05,0.00036976,0.00080562,0.00037109,1.4551e-07,0.021583,0.73818,CEN,0.45315
328,bK14G44Z,3667401,       (2014 GZ44),2014 GZ44,,,N,N,16.9,,,,4,2459000.5,59000,20200531.0,J2000,0.5889215212301521,5.787285412281268,2.379028483487516,21.52744166303385,299.6932553652989,238.9714987179873,159.9384067253808,9.19554234107502,0.070793229103253,2456741.2668960528,20140324.7668961,5085.232084482742,13.9226066652505,1.463,569.35571,0.00086273,0.01352,0.00060169,0.010061,0.059915,0.33476,0.61777,0.021482,0.00024807,0.83133,17.82,CEN,0.40672
329,bK14G53P,3755407,       (2014 GP53),2014 GP53,,,N,N,8.9,,,,5,2459000.5,59000,20200531.0,J2000,0.2034283492182656,26.77531871499712,21.32845982901232,14.24641016017812,109.4335361808361,90.0581218262209,23.30978995264593,32.22217760098192,0.0071138073575445,2455723.8031791444,20110611.3031791,50605.81231767535,138.551163087407,20.3587,7922.995279,1.3244e-05,0.00053826,8.1813e-05,1.2985e-05,0.00017552,0.0019074,0.0015701,0.00064775,2.1451e-07,0.1711,1.526,CEN,0.62544
330,bK14HH6V,3670090,       (2014 HV176),2014 HV176,,,N,N,13.639,,,,4,2459000.5,59000,20200531.0,J2000,0.3291109432673875,7.373978533013489,4.947121502379953,31.29630495196226,110.7832166694696,71.22960012556611,125.4957325317828,9.800835563647023,0.049221094934509,2456450.866906734,20130607.3669067,7313.937255540473,20.0244688721163,4.10406,1597.1770302,0.0078963,0.045947,0.027543,0.022325,0.13555,1.9672,0.65947,0.061069,0.00046005,16.22,68.36,CEN,0.53213
331,bK14HJ5Y,3698590,       (2014 HY195),2014 HY195,,,N,N,13.6,,,,6,2459000.5,59000,20200531.0,J2000,0.1020273891861838,7.154565186929134,6.424603580144393,22.91057086434212,11.80581683544783,177.9114481721448,140.2262863361282,7.884526793713875,0.0515026062110474,2456277.7972738207,20121216.2972738,6989.937529079431,19.1374059659943,5.42524,2111.3406508,0.00025578,0.00058991,0.0013261,0.0033006,0.0044806,0.1597,0.10996,0.00065009,6.3697e-06,2.4242,0.8645,CEN,0.26739
332,bK14J57J,3672406,       (2014 JJ57),2014 JJ57,,,N,N,12.7,,,,12,2459000.5,59000,20200531.0,J2000,0.2919193635517801,6.998297392117097,4.955358871464192,95.92586864606376,289.3808342399152,311.0391560094867,143.1115790639283,9.041235912770002,0.0532372339986126,2456312.3141512075,20130119.8141512,6762.184526892995,18.5138522296865,4.15329,1616.3358693,3.0114e-06,2.5514e-05,5.3839e-06,0.00015767,1.587e-05,0.00027209,0.00072645,3.2962e-05,2.9114e-07,0.0033143,0.03698,CEN,0.43967
333,bK14J80C,3755400,       (2014 JC80),2014 JC80,,,N,N,10.8,,,,7,2459000.5,59000,20200531.0,J2000,0.0760856854114089,11.39854265631884,10.53127672562164,23.8717921227859,140.6727906644207,10.5994214359337,146.2675439543785,12.26580858701604,0.0256112090275914,2453289.424673693,20041010.9246737,14056.34539205724,38.4841762958446,9.54531,3714.7482927,1.4756e-06,3.6473e-05,1.8371e-05,7.8011e-06,4.6035e-05,0.0016929,0.0021469,3.9248e-05,1.2293e-07,0.056505,0.067466,CEN,0.55688
334,bK14K02G,3671945,       (2014 KG2),2014 KG2,,,N,N,17.6,1.526,0.07,0.363,24,2459000.5,59000,20200531.0,J2000,0.7860154452988856,6.583566201812185,1.408781482040088,24.140233909649,344.13442936376,296.7643093358449,127.9833830927429,11.75835092158428,0.0583461579504393,2456806.9813933168,20140529.4813933,6170.072077510106,16.8927366940728,0.550725,214.32564825,4.0591e-06,0.00013415,2.4432e-06,7.0592e-05,1.499e-05,0.00012379,0.0039121,0.0002396,1.7834e-06,8.2326e-05,0.18859,CEN,0.40442
335,bK14K03V,3862863,       (2014 KV3),2014 KV3,,,N,,14.7,,,,E2019-SC8,2456800.5,56800,20140523.0,J2000,0.3924258,5.8656946,3.5638447,32.27951,84.28716,151.12129,0.07382,8.1675445,0.0693785,2456799.4359816,20140521.9359816,5188.9274055,14.2065089815195,,0.0,,,,,,,,,,,,CEN,0.26
336,bK14K84L,3672937,       (2014 KL84),2014 KL84,,,N,N,13.9,,,,11,2459000.5,59000,20200531.0,J2000,0.6458819903413622,16.21600672911022,5.742380027523589,12.23436325640748,134.5029624450931,91.58513169476382,35.34035548337079,26.68963343069685,0.0150934388661294,2456659.0617236192,20140101.5617236,23851.42333652408,65.3016381561234,4.76085,1852.7799945,8.4175e-05,0.0040817,8.063e-05,4.5845e-05,0.00040181,0.0017494,0.013581,0.0067181,5.6988e-06,0.018064,9.0055,CEN,0.40083
337,bK14KC2M,54000314,       (2014 KM122),2014 KM122,,,N,N,14.182,,,,JPL 1,2459000.5,59000,20200531.0,J2000,0.4271508298457186,6.266888073696574,3.589981632466845,27.57596048282679,27.96741236059386,253.2413400333481,119.3266080655406,8.943794514926301,0.0628240841930144,2457101.123198916,20150319.6231989,5730.286475708454,15.6886693380108,2.71181,1055.3550977,9.2981e-06,0.00011732,8.9989e-06,5.4467e-05,5.6976e-05,0.0010513,0.0038369,0.00016743,1.7641e-06,0.0077779,0.16091,CEN,0.40689
338,bK14L14R,3673532,       (2014 LR14),2014 LR14,,,N,N,11.9,,,,9,2459000.5,59000,20200531.0,J2000,0.5311583181036276,18.9537197146613,8.886293829214237,6.254610539612163,183.7298787513734,84.3762717307699,18.44660878514015,29.02114560010837,0.0119443464794348,2457456.1200862974,20160308.6200863,30139.78208182678,82.5182260967194,7.87704,3065.5076568,8.7118e-06,0.00040084,2.5077e-05,1.5434e-05,0.00020766,0.00047778,0.00050178,0.00061375,3.7891e-07,0.0087782,0.95611,CEN,0.51744
339,bK14M71A,3782708,       (2014 MA71),2014 MA71,,,N,N,16.7,,,,1,2459000.5,59000,20200531.0,J2000,0.5904476378545229,5.632379537175677,2.306754343950147,33.89583128130477,300.3757284475115,313.4395742691411,169.3797065278278,8.958004730401205,0.0737337302714524,2456703.3192402003,20140214.8192402,4882.433028610535,13.3673731105011,1.39587,543.2307279,9.5729e-05,0.0015773,0.00011994,0.0042705,0.0005715,0.0016645,0.070374,0.0025085,3.0972e-05,0.010609,2.0509,CEN,0.41735
340,bK14N65X,3755421,       (2014 NX65),2014 NX65,,,N,N,9.6,,,,4,2459000.5,59000,20200531.0,J2000,0.2006609464156845,23.01104848851474,18.39362972079217,11.37596636740317,96.389874030936,230.9747703967153,24.65720451354747,27.62846725623732,0.0089289309110092,2456239.0042779143,20121107.5042779,40318.37670018554,110.385699384492,17.3947,6769.495399,1.639e-05,0.00057067,8.0359e-05,1.9233e-05,0.00018135,0.0012387,0.00136,0.00068518,3.3215e-07,0.089059,1.4998,CEN,0.58566
341,bK14O57N,3678612,       (2014 ON57),2014 ON57,,,N,N,13.5,,,,16,2459000.5,59000,20200531.0,J2000,0.687289101377923,15.27941192190094,4.778038632514521,9.67383572532522,105.5803349771621,254.8087448555116,28.45441467734258,25.78078521128737,0.0165022862031496,2457276.228930704,20150910.7289307,21815.15915844984,59.726650673374,3.79175,1475.6353475,1.0694e-05,0.00054621,7.4697e-06,1.6632e-05,7.6412e-05,0.00031379,0.0015734,0.00092162,8.8489e-07,0.0030562,1.1698,CEN,0.47314
342,bK14Od2G,3680908,       (2014 OG392),2014 OG392,,,N,N,10.8,,,,12,2459000.5,59000,20200531.0,J2000,0.1830569553195704,12.20371979938438,9.969744009335916,9.034065768345316,145.8088862734121,254.0005978676961,347.3889593930327,14.43769558943284,0.0231188236682561,2459545.987987967,20211127.487988,15571.72653616918,42.6330637540566,8.99039,3498.7900763,1.9135e-06,5.4813e-05,2.2725e-05,1.2775e-05,3.2869e-05,0.00084161,0.00062138,6.4847e-05,1.5576e-07,0.023233,0.10491,CEN,0.5336
343,bK14Od3W,3755454,       (2014 OW393),2014 OW393,,,N,N,9.8908,,,,JPL 4,2456885.5,56885,20140816.0,J2000,0.41954859551977,30.02366716506025,17.42727977360619,21.29612942770723,291.8747244386705,337.8738875941362,12.00692773685143,42.62005455651432,0.0059911262081978,2454881.381355258,20090218.8813553,60088.86935271038,164.514358255196,16.4213,6390.677321,0.31733,7.3423,5.2657,2.0232,0.86271,109.51,33.077,10.423,0.0021977,6256.1,22042.0,CEN,0.41082
344,bK14P07A,3683194,       (2014 PA7),2014 PA7,,,N,N,15.6,,,,5,2459000.5,59000,20200531.0,J2000,0.4149185026893238,5.645653332426311,3.303167305032994,32.67225834227039,304.7904184062814,44.40582785708284,142.4322741514696,7.988139359819627,0.0734738442481148,2457061.9560785675,20150208.4560786,4899.702794702167,13.4146551531887,2.37562,924.5200354,2.1791e-05,0.00015337,0.0001437,0.001615,0.00041806,0.0063236,0.0058114,0.000217,2.9939e-06,0.022328,0.19965,CEN,0.48795
345,bK14P70Q,3755422,       (2014 PQ70),2014 PQ70,,,N,N,13.9,,,,3,2459000.5,59000,20200531.0,J2000,0.6114626816791774,16.03778168501153,6.231276687709186,15.04275183682014,343.8939294869095,10.02521890480073,30.17974517575541,25.84428668231389,0.0153457326555815,2457033.846086948,20150111.3460869,23459.29048027957,64.228036906994,5.22756,2034.4095252,3.271e-05,0.0011384,0.00011344,5.1976e-05,4.8426e-05,0.0056666,0.004037,0.0018345,1.6339e-06,0.066583,2.4978,CEN,0.57065
346,bK14Qi1O,3695894,       (2014 QO441),2014 QO441,,,N,N,8.3,,,,JPL 11,2459000.5,59000,20200531.0,J2000,0.1056988190646596,30.09421118664409,26.91328860353334,18.85134062020965,106.8454060016821,116.2591196290035,176.3351466665615,33.27513376975484,0.0059700728056053,2429463.984716468,19390719.4847165,60300.77215507193,165.094516509437,25.9487,10098.455579,9.1987e-05,0.0022896,0.0037551,0.00021783,0.0028024,0.21604,0.26757,0.0025316,6.8133e-07,43.463,6.8817,CEN,0.16314
347,bK14Qi1P,3709403,       (2014 QP441),2014 QP441,,,N,N,9.3,,,,9,2459000.5,59000,20200531.0,J2000,0.0638342185086189,30.0534194111558,28.13498286953291,19.42958823618087,96.43324772594434,1.387991562731087,311.4777633800128,31.97185595277869,0.0059822317791236,2467111.559285485,20420815.0592855,60178.20995440233,164.758959491861,27.1519,10566.704923,0.00039621,0.0022121,0.011587,0.00020473,0.0012937,0.20372,0.15403,0.0023533,6.6049e-07,25.687,6.6442,CEN,0.18669
348,bK14R12E,3686158,       (2014 RE12),2014 RE12,,,N,N,12.3,,,,JPL 35,2459000.5,59000,20200531.0,J2000,0.6433139003059245,14.23513083019046,5.077473294455523,31.57660141508567,338.3707656290534,78.50520472493575,18.3851252458954,23.3927883659254,0.0183510906049974,2457998.645361405,20170902.1453614,19617.36268153803,53.7094118591048,4.2574,1656.852358,9.2754e-07,3.8049e-05,6.0075e-07,9.4858e-06,9.1828e-06,2.7118e-05,6.9709e-05,6.2527e-05,7.3576e-08,0.00032376,0.078653,CEN,0.52997
349,bK14R74O,3989598,       (2014 RO74),2014 RO74,,,N,N,8.4225,,,,JPL 1,2459000.5,59000,20200531.0,J2000,0.0530931770358496,30.0202799586811,28.42640792016908,29.52039244737909,152.3155728268376,115.3018608769941,131.5744272938418,31.61415199719313,0.0059921402103999,2437042.6647902224,19600418.1647902,60078.70099154006,164.486518799562,27.5154,10708.168218,0.0010816,0.0050936,0.030474,0.00063386,0.002381,0.84614,1.0043,0.005364,1.525e-06,164.28,15.29,CEN,0.18415
350,bK14SU3S,3691644,       (2014 SS303),2014 SS303,,,N,N,13.9,,,,8,2459000.5,59000,20200531.0,J2000,0.4876495244880841,13.16778279089458,6.746519774352462,3.797147620172471,102.7125538669149,256.4195635802352,43.91780401716881,19.5890458074367,0.0206269536576337,2456871.3536051363,20140801.8536051,17452.89226782014,47.7834148331831,5.74569,2236.0501773,7.2568e-06,0.0002064,1.0332e-05,6.5981e-06,0.00026439,0.00032869,0.0010243,0.00030706,4.8499e-07,0.0028844,0.41036,CEN,0.60119
351,bK14SU4G,3691850,       (2014 SG304),2014 SG304,,,N,N,16.2,,,,10,2459000.5,59000,20200531.0,J2000,0.6557162115346123,6.614520450234489,2.277272159488511,9.44526934683963,243.6615814669097,149.5873878249895,115.3291443954296,10.95176874098047,0.0579370700532245,2457009.90668402,20141218.406684,6213.63834362493,17.0120146300477,1.29,502.0293,2.835e-05,0.00051398,3.3769e-05,0.0001262,0.00068222,0.0037906,0.013848,0.00085101,6.753e-06,0.0079815,0.72425,CEN,0.46964
352,bK14SX9Q,3692747,       (2014 SQ339),2014 SQ339,,,N,N,17.3,,,,10,2459000.5,59000,20200531.0,J2000,0.9021828633505248,28.41641865563703,2.779612706727147,128.5230888902081,193.8091546852193,148.7747239115883,14.09552727299768,54.05322460454691,0.0065065393414248,2456834.136817769,20140625.6368178,55328.95155309431,151.482413560833,1.86446,725.5918982,0.0049968,1.4691,0.001721,0.03765,0.002608,0.086125,1.0955,2.7946,0.00050458,0.37405,4290.8,CEN,0.40501
353,bK14SY9B,3733266,       (2014 SB349),2014 SB349,,,N,N,9.3,,,,4,2459000.5,59000,20200531.0,J2000,0.175892796312655,25.83138481576658,21.28783030789313,15.53517410552341,117.0513117201341,358.9682938416247,312.728611996959,30.37493932364002,0.0075072787195206,2465297.2407724084,20370826.7407724,47953.46136062813,131.289421931905,20.3042,7901.785514,0.0010894,0.01095,0.022493,0.0003506,0.0068171,0.11754,0.064552,0.012876,4.7735e-06,5.1071,30.491,CEN,0.1036
354,bK14Sa9Q,3940211,       (2014 SQ369),2014 SQ369,,,N,N,17.3,,,,1,2459000.5,59000,20200531.0,J2000,0.6676348199701162,6.033560804837035,2.005345523120912,11.64298320107642,83.47700087739858,35.28516313049289,124.4220251267432,10.06177608655316,0.0665033515981181,2457129.5863973494,20150417.0863973,5413.261006384929,14.8207009072825,1.03399,402.3978883,2.6833e-05,0.00047713,1.4023e-05,0.00015186,0.00017609,0.00085727,0.014809,0.00079568,7.8885e-06,0.00089185,0.64211,CEN,0.57845
355,bK14Sb4C,3989616,       (2014 SC374),2014 SC374,,,N,N,8.1773,,,,JPL 1,2459000.5,59000,20200531.0,J2000,0.1001985006361259,30.04891133553267,27.03805547396441,33.70630660355005,176.1955296568358,46.51950560215265,183.6279717496065,33.05976719710093,0.0059835780524249,2488476.513633501,21010212.0136335,60164.67017658529,164.721889600507,26.1142,10162.863214,0.00062301,0.009693,0.026981,0.0015458,0.0024842,2.3123,2.8148,0.010664,2.8952e-06,459.03,29.111,CEN,0.082077
